Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route,demand_lead_time,Month_Year
2009-06-25,2011-01-26,DE,PRD-3001,Winter Coat,VO,CUST-58685,414.47,EUR,69,R3,1,2009-06
2009-05-02,2011-12-04,DE,PRD-5177,Kid's Parka,VO,CUST-18350,261.61,USD,81,R5,4,2009-05
2010-04-12,2011-02-01,RU,PRD-9530,Men's Parka,VO,CUST-51428,124.84,USD,99,R5,47,2010-04
2009-01-10,2011-12-17,RU,PRD-9244,Winter Coat,VO,CUST-89342,451.07,EUR,93,R2,31,2009-01
2009-01-15,2009-09-11,RU,PRD-4076,Men's Parka,VO,CUST-35507,119.51,RUB,6,R4,79,2009-01
2010-05-10,2010-12-02,IT,PRD-3410,Men's Parka,VO,CUST-38903,357.64,RUB,29,R5,18,2010-05
2010-06-05,2011-07-08,IT,PRD-6349,Men's Parka,VO,CUST-76660,331.39,EUR,26,R5,73,2010-06
2009-11-12,2011-01-20,IT,PRD-8596,Kid's Parka,VO,CUST-13832,446.65,EUR,75,R2,14,2009-11
2009-11-02,2010-11-03,IT,PRD-2999,Women's Parka,VO,CUST-86497,193.13,EUR,1,R4,63,2009-11
2010-08-26,2010-11-11,ES,PRD-4787,Winter Coat,VO,CUST-16333,161.47,RUB,80,R1,77,2010-08
2010-02-10,2011-02-28,ES,PRD-7928,Men's Parka,VO,CUST-69832,240.98,EUR,29,R5,22,2010-02
2009-01-22,2011-11-27,FR,PRD-6724,Women's Parka,VO,CUST-79556,446.99,EUR,76,R5,83,2009-01
2009-11-16,2010-11-12,IT,PRD-4051,Winter Coat,VO,CUST-10236,111.25,USD,15,R5,78,2009-11
2010-05-05,2011-12-03,ES,PRD-5373,Women's Parka,VO,CUST-73956,476.27,GBP,46,R1,57,2010-05
2009-05-31,2011-06-30,RU,PRD-7664,Women's Parka,VO,CUST-64493,347.68,EUR,64,R4,39,2009-05
2010-07-28,2010-12-26,RU,PRD-2553,Women's Parka,VO,CUST-10325,83.73,GBP,37,R1,18,2010-07
2009-08-02,2009-10-06,IT,PRD-4908,Kid's Parka,VO,CUST-67375,322.17,USD,55,R3,65,2009-08
2010-06-01,2010-12-17,DE,PRD-6672,Men's Parka,VO,CUST-13911,288.66,EUR,56,R1,77,2010-06
2009-05-07,2010-07-03,IT,PRD-5700,Men's Parka,VO,CUST-30015,333.19,GBP,74,R1,76,2009-05
2009-06-20,2010-10-02,IT,PRD-6579,Women's Parka,VO,CUST-77303,272.52,RUB,17,R4,67,2009-06
2009-03-10,2011-02-27,DE,PRD-4021,Kid's Parka,VO,CUST-26320,408.95,GBP,79,R2,34,2009-03
2009-02-09,2010-02-19,DE,PRD-6958,Women's Parka,VO,CUST-56995,427.23,EUR,89,R1,17,2009-02
2009-11-27,2011-11-02,DE,PRD-7778,Men's Parka,VO,CUST-30011,301.29,RUB,72,R5,23,2009-11
2010-07-11,2011-04-29,FR,PRD-7467,Men's Parka,VO,CUST-80389,92.01,USD,57,R3,69,2010-07
2011-06-13,2011-10-06,DE,PRD-9001,Kid's Parka,VO,CUST-44500,275.74,GBP,22,R3,22,2011-06
2009-03-29,2011-01-12,ES,PRD-4553,Men's Parka,VO,CUST-50404,92.72,EUR,7,R5,4,2009-03
2010-02-15,2010-03-20,FR,PRD-8976,Men's Parka,VO,CUST-63133,60.15,EUR,73,R4,33,2010-02
2010-09-04,2011-06-22,IT,PRD-9726,Women's Parka,VO,CUST-99796,243.84,RUB,3,R1,65,2010-09
2009-03-01,2011-07-10,DE,PRD-8076,Winter Coat,VO,CUST-58317,486.43,GBP,54,R4,46,2009-03
2010-04-28,2011-08-20,ES,PRD-4627,Men's Parka,VO,CUST-68609,126.75,RUB,56,R4,84,2010-04
2011-03-02,2011-04-22,DE,PRD-4316,Men's Parka,VO,CUST-34264,411.73,RUB,64,R1,51,2011-03
2011-01-04,2011-05-02,DE,PRD-7810,Men's Parka,VO,CUST-41186,54.5,RUB,9,R5,62,2011-01
2010-05-19,2010-12-06,FR,PRD-2596,Kid's Parka,VO,CUST-23789,91.34,EUR,75,R1,21,2010-05
2011-07-12,2011-10-28,ES,PRD-1411,Winter Coat,VO,CUST-14636,427.25,RUB,50,R2,68,2011-07
2009-08-24,2011-11-21,ES,PRD-4783,Women's Parka,VO,CUST-25356,221.28,EUR,71,R4,33,2009-08
2009-07-28,2011-07-13,IT,PRD-5564,Men's Parka,VO,CUST-93873,485.85,GBP,57,R4,86,2009-07
2009-11-06,2011-12-20,IT,PRD-8058,Men's Parka,VO,CUST-17604,77.8,GBP,8,R4,65,2009-11
2009-03-20,2009-07-22,ES,PRD-5766,Kid's Parka,VO,CUST-81019,200.74,RUB,53,R3,57,2009-03
2009-09-14,2009-11-27,RU,PRD-6703,Kid's Parka,VO,CUST-31577,312.35,USD,75,R5,74,2009-09
2009-07-14,2010-12-14,FR,PRD-2203,Winter Coat,VO,CUST-54050,358.69,GBP,35,R5,5,2009-07
2009-08-18,2011-08-31,FR,PRD-9969,Kid's Parka,VO,CUST-70789,277.87,GBP,49,R4,9,2009-08
2010-02-11,2010-06-16,IT,PRD-4785,Kid's Parka,VO,CUST-97763,429.34,RUB,24,R3,32,2010-02
2009-04-02,2010-09-23,ES,PRD-9074,Kid's Parka,VO,CUST-31185,348.32,USD,78,R4,77,2009-04
2010-01-07,2011-04-19,DE,PRD-7799,Winter Coat,VO,CUST-19379,471.83,USD,7,R4,70,2010-01
2010-04-12,2011-06-06,RU,PRD-1338,Kid's Parka,VO,CUST-78325,401.47,RUB,40,R1,44,2010-04
2009-08-15,2010-03-06,RU,PRD-6179,Men's Parka,VO,CUST-36876,484.63,RUB,51,R4,44,2009-08
2009-02-22,2011-03-20,IT,PRD-3459,Women's Parka,VO,CUST-87248,381.64,GBP,36,R1,23,2009-02
2009-07-09,2010-04-14,DE,PRD-3621,Women's Parka,VO,CUST-28077,157.81,GBP,34,R4,17,2009-07
2010-10-05,2010-12-29,DE,PRD-9465,Kid's Parka,VO,CUST-18271,283.28,USD,74,R1,85,2010-10
2009-01-09,2010-05-29,FR,PRD-5342,Winter Coat,VO,CUST-23752,206.12,GBP,53,R3,20,2009-01
2009-04-12,2009-04-28,ES,PRD-6111,Women's Parka,VO,CUST-86974,258.84,USD,67,R1,16,2009-04
2009-04-13,2011-05-17,DE,PRD-5295,Kid's Parka,VO,CUST-22163,268.56,RUB,33,R2,1,2009-04
2010-05-01,2011-01-21,ES,PRD-9754,Women's Parka,VO,CUST-26336,477.94,RUB,80,R3,42,2010-05
2009-03-15,2010-07-12,ES,PRD-2222,Women's Parka,VO,CUST-45922,383.31,USD,66,R5,47,2009-03
2010-05-14,2011-01-05,IT,PRD-9619,Men's Parka,VO,CUST-63064,393.4,USD,54,R1,17,2010-05
2009-01-19,2010-04-20,ES,PRD-9427,Men's Parka,VO,CUST-65630,456.51,RUB,65,R1,34,2009-01
2009-02-19,2011-07-04,RU,PRD-2794,Winter Coat,VO,CUST-10524,53.92,USD,69,R1,86,2009-02
2010-04-03,2010-10-23,RU,PRD-1034,Men's Parka,VO,CUST-10520,382.69,EUR,40,R5,17,2010-04
2009-08-29,2010-05-15,DE,PRD-8649,Winter Coat,VO,CUST-17377,384.95,EUR,80,R5,7,2009-08
2009-09-25,2010-10-01,ES,PRD-7490,Kid's Parka,VO,CUST-21244,269.52,RUB,64,R4,56,2009-09
2010-03-15,2010-07-10,DE,PRD-2095,Winter Coat,VO,CUST-95322,186.68,EUR,10,R3,17,2010-03
2009-10-16,2010-01-16,FR,PRD-1159,Men's Parka,VO,CUST-74633,72.96,USD,82,R2,54,2009-10
2010-04-04,2011-12-10,ES,PRD-5991,Women's Parka,VO,CUST-57268,485.89,USD,14,R4,87,2010-04
2009-09-23,2010-08-19,FR,PRD-4144,Winter Coat,VO,CUST-53897,271.82,USD,75,R4,17,2009-09
2009-05-25,2010-03-12,RU,PRD-3840,Men's Parka,VO,CUST-75093,102.59,EUR,51,R3,80,2009-05
2009-08-17,2011-04-22,DE,PRD-9526,Winter Coat,VO,CUST-34162,350.64,EUR,91,R1,83,2009-08
2009-05-09,2011-05-11,FR,PRD-8371,Winter Coat,VO,CUST-16671,401.6,RUB,1,R5,74,2009-05
2010-11-19,2011-02-13,ES,PRD-8362,Winter Coat,VO,CUST-32385,464.19,EUR,25,R4,86,2010-11
2011-08-17,2011-10-19,IT,PRD-1987,Men's Parka,VO,CUST-60217,269.02,EUR,98,R4,63,2011-08
2010-06-07,2010-10-04,DE,PRD-1981,Kid's Parka,VO,CUST-66482,414.13,EUR,22,R3,66,2010-06
2011-07-21,2011-08-12,DE,PRD-4467,Men's Parka,VO,CUST-33873,435.1,GBP,36,R4,22,2011-07
2009-08-23,2010-02-19,DE,PRD-3241,Kid's Parka,VO,CUST-32831,146.02,EUR,27,R5,41,2009-08
2009-06-18,2011-10-16,FR,PRD-6135,Women's Parka,VO,CUST-71359,238.98,RUB,21,R4,25,2009-06
2009-02-07,2011-05-29,DE,PRD-7340,Men's Parka,VO,CUST-74797,321.8,RUB,31,R4,72,2009-02
2009-03-14,2010-05-03,IT,PRD-6871,Women's Parka,VO,CUST-16485,292.1,RUB,93,R2,79,2009-03
2010-01-09,2011-12-06,FR,PRD-7603,Men's Parka,VO,CUST-71219,497.66,EUR,6,R5,84,2010-01
2010-03-21,2010-09-29,RU,PRD-8562,Men's Parka,VO,CUST-51714,217.74,GBP,52,R5,31,2010-03
2011-03-11,2011-08-14,DE,PRD-8070,Men's Parka,VO,CUST-64085,440.25,EUR,91,R2,85,2011-03
2009-04-24,2009-09-26,RU,PRD-3369,Kid's Parka,VO,CUST-52831,137.54,USD,80,R2,82,2009-04
2010-06-18,2011-08-21,RU,PRD-3261,Women's Parka,VO,CUST-12915,458.71,EUR,8,R1,52,2010-06
2009-09-17,2010-09-21,DE,PRD-7674,Kid's Parka,VO,CUST-92847,56.03,RUB,62,R3,59,2009-09
2011-10-12,2011-12-10,RU,PRD-9808,Kid's Parka,VO,CUST-17314,378.49,GBP,95,R5,59,2011-10
2011-08-07,2011-10-03,IT,PRD-7364,Men's Parka,VO,CUST-16395,260.1,EUR,10,R5,57,2011-08
2009-12-14,2011-08-23,IT,PRD-9359,Women's Parka,VO,CUST-84291,53.7,RUB,71,R2,7,2009-12
2009-01-15,2010-08-16,ES,PRD-6380,Women's Parka,VO,CUST-63981,452.47,EUR,40,R4,34,2009-01
2009-03-15,2011-09-08,RU,PRD-5538,Women's Parka,VO,CUST-79549,349.37,RUB,80,R1,56,2009-03
2009-01-20,2011-07-03,IT,PRD-2942,Winter Coat,VO,CUST-41084,376.75,GBP,35,R5,10,2009-01
2010-04-26,2011-01-17,ES,PRD-1488,Kid's Parka,VO,CUST-64905,325.39,RUB,86,R2,69,2010-04
2010-12-05,2010-12-09,FR,PRD-3500,Winter Coat,VO,CUST-48999,462.78,RUB,85,R1,4,2010-12
2009-03-06,2011-05-26,RU,PRD-5038,Winter Coat,VO,CUST-33922,417.63,USD,26,R5,59,2009-03
2009-01-22,2011-09-23,RU,PRD-1026,Men's Parka,VO,CUST-22610,183.24,EUR,74,R4,1,2009-01
2010-07-20,2011-10-25,DE,PRD-5499,Men's Parka,VO,CUST-78036,203.15,USD,72,R3,46,2010-07
2011-06-28,2011-10-28,ES,PRD-3033,Men's Parka,VO,CUST-60761,107.26,RUB,64,R3,54,2011-06
2010-06-16,2011-02-04,FR,PRD-4734,Women's Parka,VO,CUST-22718,71.52,EUR,88,R4,89,2010-06
2009-06-01,2010-04-01,IT,PRD-9193,Men's Parka,VO,CUST-71591,400.92,USD,4,R3,9,2009-06
2009-02-17,2010-02-26,ES,PRD-7088,Winter Coat,VO,CUST-14638,198.53,GBP,71,R5,35,2009-02
2009-04-14,2011-12-11,DE,PRD-3553,Men's Parka,VO,CUST-34119,293.29,USD,4,R3,22,2009-04
2009-01-15,2010-10-08,ES,PRD-9343,Men's Parka,VO,CUST-29601,367.44,RUB,16,R3,33,2009-01
2009-01-17,2011-07-08,RU,PRD-1548,Men's Parka,VO,CUST-63576,372.46,RUB,13,R2,13,2009-01
2010-11-05,2011-10-11,RU,PRD-2048,Women's Parka,VO,CUST-15155,439.7,EUR,99,R5,53,2010-11
2010-09-18,2010-10-25,IT,PRD-5227,Women's Parka,VO,CUST-21925,415.51,RUB,50,R5,37,2010-09
2009-07-23,2010-02-03,RU,PRD-3179,Winter Coat,VO,CUST-46942,361.47,USD,67,R4,52,2009-07
2010-09-01,2011-02-15,IT,PRD-6038,Women's Parka,VO,CUST-29542,142.09,USD,32,R3,20,2010-09
2009-06-04,2010-10-09,RU,PRD-1326,Men's Parka,VO,CUST-63984,425.27,RUB,3,R1,75,2009-06
2009-02-02,2011-04-26,ES,PRD-2168,Men's Parka,VO,CUST-93255,99.36,GBP,96,R5,20,2009-02
2010-03-21,2010-08-21,IT,PRD-2746,Winter Coat,VO,CUST-65530,154.39,RUB,95,R5,7,2010-03
2010-11-07,2011-12-30,ES,PRD-7268,Kid's Parka,VO,CUST-20809,200.33,GBP,38,R1,69,2010-11
2011-01-03,2011-12-29,FR,PRD-3959,Kid's Parka,VO,CUST-80349,304.31,EUR,67,R5,10,2011-01
2009-05-01,2010-05-07,ES,PRD-7249,Women's Parka,VO,CUST-83870,474.79,USD,39,R4,40,2009-05
2010-11-16,2011-01-22,FR,PRD-6207,Kid's Parka,VO,CUST-21824,308.38,RUB,57,R3,67,2010-11
2010-03-06,2010-12-02,DE,PRD-3511,Kid's Parka,VO,CUST-38737,344.22,RUB,55,R4,51,2010-03
2009-02-14,2010-01-28,ES,PRD-1213,Kid's Parka,VO,CUST-31875,314.28,USD,27,R3,14,2009-02
2009-10-07,2010-11-30,RU,PRD-3576,Men's Parka,VO,CUST-70753,88.27,USD,16,R4,23,2009-10
2010-02-07,2011-03-15,RU,PRD-9107,Women's Parka,VO,CUST-17164,185.53,RUB,4,R4,15,2010-02
2009-05-19,2009-08-23,ES,PRD-2227,Winter Coat,VO,CUST-49061,466.42,USD,50,R3,79,2009-05
2010-11-30,2011-10-11,ES,PRD-7892,Men's Parka,VO,CUST-29142,156.64,EUR,46,R2,30,2010-11
2011-08-09,2011-11-09,FR,PRD-4995,Women's Parka,VO,CUST-45969,235.99,USD,42,R5,58,2011-08
2009-01-29,2009-12-18,RU,PRD-6110,Women's Parka,VO,CUST-37734,311.86,USD,49,R5,83,2009-01
2010-01-15,2011-01-24,DE,PRD-5929,Women's Parka,VO,CUST-42178,389.42,GBP,86,R3,6,2010-01
2009-12-26,2011-04-27,DE,PRD-6721,Winter Coat,VO,CUST-42988,304.26,RUB,44,R1,60,2009-12
2009-02-06,2010-05-30,ES,PRD-9749,Winter Coat,VO,CUST-81140,249.91,GBP,32,R2,36,2009-02
2009-10-01,2010-11-28,FR,PRD-3281,Men's Parka,VO,CUST-42993,364.47,USD,72,R5,5,2009-10
2009-04-19,2011-03-26,IT,PRD-8580,Men's Parka,VO,CUST-70955,324.55,USD,46,R5,31,2009-04
2009-07-28,2009-09-07,RU,PRD-6414,Winter Coat,VO,CUST-68898,279.16,GBP,90,R5,41,2009-07
2010-05-30,2011-11-11,RU,PRD-9855,Men's Parka,VO,CUST-22234,315.15,GBP,76,R5,66,2010-05
2010-10-11,2011-03-23,DE,PRD-5340,Kid's Parka,VO,CUST-89662,233.06,GBP,71,R2,88,2010-10
2009-06-11,2011-08-01,DE,PRD-2235,Men's Parka,VO,CUST-39229,280.6,RUB,37,R4,89,2009-06
2009-02-11,2009-06-08,DE,PRD-6821,Kid's Parka,VO,CUST-12166,252.02,GBP,87,R3,56,2009-02
2009-03-08,2011-05-03,ES,PRD-6301,Kid's Parka,VO,CUST-75027,499.12,GBP,2,R4,11,2009-03
2009-02-25,2009-10-23,IT,PRD-4490,Women's Parka,VO,CUST-50364,75.06,USD,67,R3,13,2009-02
2009-04-13,2010-07-26,IT,PRD-5131,Kid's Parka,VO,CUST-41617,346.31,EUR,69,R1,88,2009-04
2009-01-03,2009-11-01,DE,PRD-6338,Kid's Parka,VO,CUST-98980,159.04,EUR,81,R4,77,2009-01
2009-12-22,2011-05-22,ES,PRD-5140,Winter Coat,VO,CUST-11858,217.77,RUB,63,R2,56,2009-12
2009-05-17,2011-03-31,FR,PRD-2481,Kid's Parka,VO,CUST-63315,135.35,EUR,11,R1,25,2009-05
2009-08-02,2011-09-22,ES,PRD-7576,Winter Coat,VO,CUST-96244,388.43,GBP,18,R1,10,2009-08
2009-01-06,2010-12-09,RU,PRD-1654,Winter Coat,VO,CUST-89827,179.26,GBP,49,R5,63,2009-01
2009-02-20,2009-09-28,RU,PRD-7002,Kid's Parka,VO,CUST-16838,344.39,USD,88,R5,76,2009-02
2009-01-28,2011-11-20,DE,PRD-6774,Women's Parka,VO,CUST-32047,305.81,EUR,84,R5,39,2009-01
2009-04-25,2010-03-10,IT,PRD-2854,Kid's Parka,VO,CUST-38737,242.86,EUR,14,R3,54,2009-04
2010-10-12,2011-08-08,IT,PRD-3368,Kid's Parka,VO,CUST-47711,203.4,USD,22,R5,11,2010-10
2009-09-17,2010-03-26,RU,PRD-6999,Men's Parka,VO,CUST-59688,364.78,USD,22,R4,2,2009-09
2009-06-23,2011-05-22,RU,PRD-4082,Women's Parka,VO,CUST-50403,291.84,EUR,90,R1,73,2009-06
2011-08-07,2011-11-28,DE,PRD-6078,Kid's Parka,VO,CUST-82386,71.19,RUB,81,R4,15,2011-08
2009-05-25,2010-09-23,IT,PRD-9061,Winter Coat,VO,CUST-33498,382.61,GBP,25,R3,75,2009-05
2009-09-04,2010-10-14,RU,PRD-2272,Men's Parka,VO,CUST-20797,390.53,GBP,16,R3,21,2009-09
2009-07-08,2010-01-09,DE,PRD-3030,Women's Parka,VO,CUST-17512,238.35,EUR,39,R5,19,2009-07
2009-01-03,2011-08-15,FR,PRD-5561,Men's Parka,VO,CUST-51051,58.81,EUR,94,R1,65,2009-01
2010-09-10,2011-08-06,ES,PRD-7320,Kid's Parka,VO,CUST-77843,135.91,USD,85,R3,54,2010-09
2009-11-27,2011-12-12,FR,PRD-9014,Men's Parka,VO,CUST-94189,308.34,RUB,30,R2,82,2009-11
2009-10-01,2011-08-31,FR,PRD-1291,Women's Parka,VO,CUST-80529,390.32,USD,99,R1,53,2009-10
2010-01-01,2011-03-01,RU,PRD-7311,Kid's Parka,VO,CUST-72126,88.3,GBP,21,R3,86,2010-01
2010-01-23,2011-07-15,IT,PRD-7626,Women's Parka,VO,CUST-83927,352.8,RUB,72,R3,40,2010-01
2009-06-06,2010-11-30,RU,PRD-3008,Kid's Parka,VO,CUST-83579,275.58,RUB,43,R4,55,2009-06
2011-03-02,2011-05-15,FR,PRD-6140,Kid's Parka,VO,CUST-15421,155.55,GBP,93,R5,74,2011-03
2009-01-31,2011-03-08,ES,PRD-3298,Kid's Parka,VO,CUST-17537,268.72,USD,95,R2,34,2009-01
2010-04-21,2011-07-16,FR,PRD-1741,Women's Parka,VO,CUST-79564,78.62,RUB,61,R4,44,2010-04
2010-04-29,2011-12-13,RU,PRD-9203,Men's Parka,VO,CUST-55965,346.63,USD,19,R5,66,2010-04
2010-04-26,2011-04-19,DE,PRD-4248,Winter Coat,VO,CUST-32321,106.59,USD,20,R1,26,2010-04
2009-10-15,2009-12-29,RU,PRD-9435,Winter Coat,VO,CUST-84808,60.37,USD,47,R2,75,2009-10
2010-10-16,2011-02-23,RU,PRD-7814,Women's Parka,VO,CUST-78848,61.98,EUR,24,R3,19,2010-10
2010-11-12,2011-08-23,RU,PRD-8972,Men's Parka,VO,CUST-37488,370.0,USD,64,R2,50,2010-11
2009-11-25,2009-12-26,IT,PRD-3658,Kid's Parka,VO,CUST-69151,159.77,USD,20,R1,31,2009-11
2011-10-23,2011-12-19,DE,PRD-6006,Kid's Parka,VO,CUST-27446,288.63,RUB,82,R3,57,2011-10
2010-04-15,2011-01-28,IT,PRD-2939,Kid's Parka,VO,CUST-71438,70.65,USD,65,R2,52,2010-04
2009-10-17,2009-10-26,ES,PRD-2875,Winter Coat,VO,CUST-70374,70.06,EUR,71,R4,9,2009-10
2010-03-16,2010-07-20,IT,PRD-1399,Men's Parka,VO,CUST-86935,431.71,USD,25,R2,16,2010-03
2009-06-02,2011-03-31,FR,PRD-3402,Men's Parka,VO,CUST-21821,368.36,RUB,90,R3,2,2009-06
2010-04-30,2010-05-20,FR,PRD-3791,Women's Parka,VO,CUST-42063,99.71,GBP,57,R4,20,2010-04
2010-12-05,2011-12-15,ES,PRD-5667,Women's Parka,VO,CUST-54339,296.56,RUB,75,R4,58,2010-12
2009-03-10,2010-06-11,FR,PRD-5238,Kid's Parka,VO,CUST-97954,118.79,USD,33,R4,42,2009-03
2011-05-24,2011-09-14,FR,PRD-6733,Men's Parka,VO,CUST-38700,400.57,USD,73,R1,30,2011-05
2009-02-15,2011-07-17,ES,PRD-7166,Men's Parka,VO,CUST-18242,350.73,GBP,61,R2,76,2009-02
2010-11-04,2011-08-12,RU,PRD-4873,Women's Parka,VO,CUST-90909,475.87,RUB,44,R1,21,2010-11
2009-02-22,2010-08-21,ES,PRD-3313,Men's Parka,VO,CUST-36864,303.99,EUR,61,R5,78,2009-02
2011-01-26,2011-03-07,ES,PRD-2897,Winter Coat,VO,CUST-46362,226.57,EUR,99,R4,40,2011-01
2010-09-25,2011-12-30,DE,PRD-4452,Men's Parka,VO,CUST-20028,363.07,GBP,47,R3,39,2010-09
2009-01-11,2011-03-24,DE,PRD-2258,Kid's Parka,VO,CUST-41432,317.53,USD,78,R4,24,2009-01
2010-07-30,2010-11-26,IT,PRD-8695,Women's Parka,VO,CUST-54454,234.14,USD,79,R3,80,2010-07
2009-09-08,2010-11-08,ES,PRD-6351,Women's Parka,VO,CUST-94198,239.0,RUB,32,R5,21,2009-09
2009-10-06,2009-12-08,DE,PRD-9814,Kid's Parka,VO,CUST-42320,117.35,EUR,85,R2,63,2009-10
2011-01-29,2011-08-29,FR,PRD-7002,Women's Parka,VO,CUST-37681,264.81,EUR,4,R5,83,2011-01
2009-08-03,2010-07-19,IT,PRD-3468,Kid's Parka,VO,CUST-97581,119.49,USD,65,R3,36,2009-08
2010-07-04,2010-08-12,ES,PRD-7988,Kid's Parka,VO,CUST-52260,127.68,EUR,79,R1,39,2010-07
2009-02-05,2010-07-23,ES,PRD-1823,Women's Parka,VO,CUST-64786,120.08,USD,30,R4,74,2009-02
2009-11-30,2010-08-24,IT,PRD-5296,Women's Parka,VO,CUST-52727,266.3,GBP,99,R3,27,2009-11
2011-06-03,2011-08-14,FR,PRD-1669,Kid's Parka,VO,CUST-19400,269.52,USD,90,R1,72,2011-06
2009-04-04,2010-01-16,ES,PRD-5754,Winter Coat,VO,CUST-18899,78.66,EUR,2,R5,14,2009-04
2009-03-12,2009-11-22,ES,PRD-1953,Winter Coat,VO,CUST-64229,342.57,USD,48,R3,20,2009-03
2009-10-21,2011-09-03,FR,PRD-8626,Women's Parka,VO,CUST-62024,123.31,USD,6,R5,49,2009-10
2010-04-03,2011-04-15,IT,PRD-1530,Kid's Parka,VO,CUST-86788,258.14,USD,67,R4,43,2010-04
2009-08-03,2010-07-31,FR,PRD-6697,Men's Parka,VO,CUST-20289,323.78,GBP,88,R4,61,2009-08
2009-12-18,2010-06-16,IT,PRD-7716,Winter Coat,VO,CUST-11507,74.62,EUR,70,R1,88,2009-12
2009-10-09,2010-08-13,FR,PRD-3829,Women's Parka,VO,CUST-13576,300.3,EUR,34,R1,53,2009-10
2010-09-03,2011-05-17,DE,PRD-9684,Kid's Parka,VO,CUST-49566,462.64,USD,3,R4,63,2010-09
2009-05-30,2010-06-15,RU,PRD-6854,Kid's Parka,VO,CUST-41153,110.92,GBP,37,R2,71,2009-05
2009-05-26,2011-05-03,ES,PRD-6567,Men's Parka,VO,CUST-29262,462.94,EUR,54,R4,53,2009-05
2010-03-29,2010-09-16,ES,PRD-5824,Kid's Parka,VO,CUST-97827,417.71,USD,86,R3,47,2010-03
2009-08-03,2011-06-24,ES,PRD-1817,Kid's Parka,VO,CUST-46008,291.41,USD,22,R5,8,2009-08
2010-10-28,2011-03-15,IT,PRD-9969,Women's Parka,VO,CUST-95550,106.34,EUR,2,R4,70,2010-10
2009-02-11,2010-01-30,RU,PRD-9798,Men's Parka,VO,CUST-73909,375.57,USD,6,R3,81,2009-02
2009-10-07,2009-11-10,DE,PRD-8797,Kid's Parka,VO,CUST-64789,341.36,EUR,38,R3,34,2009-10
2009-10-16,2010-11-03,RU,PRD-8622,Winter Coat,VO,CUST-64849,349.76,RUB,68,R3,37,2009-10
2010-03-23,2011-10-12,DE,PRD-5656,Winter Coat,VO,CUST-88941,108.25,USD,57,R5,3,2010-03
2009-05-27,2009-09-22,ES,PRD-1925,Winter Coat,VO,CUST-64699,270.31,USD,6,R3,35,2009-05
2009-02-03,2011-01-03,IT,PRD-8771,Men's Parka,VO,CUST-30257,344.09,EUR,34,R5,12,2009-02
2010-08-21,2011-04-29,RU,PRD-6772,Women's Parka,VO,CUST-47301,259.63,USD,95,R1,37,2010-08
2010-03-15,2011-10-18,FR,PRD-5964,Men's Parka,VO,CUST-24620,315.59,EUR,52,R1,47,2010-03
2010-04-12,2011-05-11,IT,PRD-1280,Winter Coat,VO,CUST-55065,303.96,RUB,6,R4,35,2010-04
2009-01-14,2011-07-23,RU,PRD-2692,Kid's Parka,VO,CUST-84322,242.09,EUR,64,R5,66,2009-01
2009-01-17,2009-07-02,FR,PRD-2633,Winter Coat,VO,CUST-93867,117.99,EUR,59,R1,34,2009-01
2010-09-18,2011-01-13,ES,PRD-2339,Kid's Parka,VO,CUST-24393,415.69,RUB,40,R3,50,2010-09
2009-10-28,2010-03-17,IT,PRD-2690,Men's Parka,VO,CUST-15689,338.74,RUB,16,R1,65,2009-10
2009-05-17,2010-05-05,RU,PRD-7465,Kid's Parka,VO,CUST-20468,338.55,EUR,66,R2,52,2009-05
2009-04-25,2010-10-15,ES,PRD-1804,Men's Parka,VO,CUST-93834,74.06,RUB,10,R3,4,2009-04
2010-03-02,2011-05-05,DE,PRD-8392,Winter Coat,VO,CUST-70491,389.41,GBP,82,R5,59,2010-03
2009-01-04,2009-09-28,ES,PRD-5989,Women's Parka,VO,CUST-63700,147.39,GBP,30,R2,88,2009-01
2009-07-15,2009-10-20,RU,PRD-5111,Women's Parka,VO,CUST-68389,358.04,USD,33,R1,52,2009-07
2009-12-10,2011-11-06,ES,PRD-8776,Men's Parka,VO,CUST-14292,357.06,RUB,68,R5,83,2009-12
2009-05-03,2010-11-15,RU,PRD-7137,Women's Parka,VO,CUST-37496,90.82,GBP,39,R1,60,2009-05
2011-09-10,2011-10-17,IT,PRD-1623,Winter Coat,VO,CUST-54031,289.63,RUB,4,R3,37,2011-09
2009-08-02,2011-12-28,RU,PRD-9352,Winter Coat,VO,CUST-56454,369.84,GBP,64,R1,58,2009-08
2009-05-13,2010-09-19,IT,PRD-5854,Winter Coat,VO,CUST-99336,400.61,RUB,91,R1,51,2009-05
2010-04-17,2010-06-08,RU,PRD-4260,Kid's Parka,VO,CUST-38491,235.66,GBP,25,R5,52,2010-04
2009-02-16,2009-05-09,ES,PRD-2795,Winter Coat,VO,CUST-13857,61.22,EUR,15,R4,82,2009-02
2011-01-10,2011-03-29,FR,PRD-2599,Kid's Parka,VO,CUST-64886,365.87,EUR,74,R3,78,2011-01
2009-06-29,2009-11-21,RU,PRD-6723,Women's Parka,VO,CUST-51265,190.89,GBP,6,R1,1,2009-06
2009-06-24,2011-06-17,ES,PRD-6739,Men's Parka,VO,CUST-26834,157.07,RUB,69,R5,25,2009-06
2009-05-23,2011-08-18,DE,PRD-9309,Women's Parka,VO,CUST-16420,408.46,GBP,76,R3,24,2009-05
